date,recommendation,confidence,risk,expected_return,position_size,trend,volatility,price,recommended_price,best_buy_price,best_sell_price,rsi,macd,macd_signal,sma_20,sma_50,rationale,reason,open,high,low,close,volume,ema_20,ema_50,sma_200,ema_200,macd_diff,bb_upper,bb_lower,bb_middle,stoch_k,stoch_d,stoch_j,adx,obv,ichimoku_a,ichimoku_b,rolling_std,fibo_0,fibo_0.382,fibo_0.5,fibo_0.618,fibo_1,atr,mfi,signal
2025-01-02,Hold,100,Medium,0.0,0.0,Uptrend,0.22750526667880622,510.23,,,,43.772663084265226,1.3594590400799689,3.9655286089210997,523.3405,510.765,"Signal: Hold | Confidence: 100 | Price: 510.23 | RSI: 43.772663084265226 | MACD: 1.3594590400799689 | MACD Signal: 3.9655286089210997 | SMA20: 523.3405 | SMA50: 510.765 | Trend: Uptrend | Volatility: 22.75% | Risk: Medium. Reason: {'buy_reasons': ['SMA20 > SMA50', 'RSI < 45', 'Stoch < 20'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'RSI < 45', 'Stoch < 20'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""RSI < 45"", ""Stoch < 20""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""RSI < 45"", ""Stoch < 20""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",514.3,516.64,505.71,510.23,36389783,519.2346549277197,511.2204120128164,475.27004999999997,475.50235606914424,-2.606069568841131,538.2810575197416,508.39994248025846,523.3405,13.51674641148337,13.726390353280797,13.097458527888516,19.41159822164493,-2357896672,519.5074999999999,511.45,7.664344291668944,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.2579172624516,39.76596821552449,hold
2025-02-12,Hold,100,Low,0.0,0.0,Uptrend,0.1267048816748786,528.3,,,,55.012415820121326,2.5094910148279723,2.0443936270703196,523.9889999999999,521.5978,"Signal: Hold | Confidence: 100 | Price: 528.3 | RSI: 55.012415820121326 | MACD: 2.5094910148279723 | MACD Signal: 2.0443936270703196 | SMA20: 523.9889999999999 | SMA50: 521.5978 | Trend: Uptrend | Volatility: 12.67% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",522.3,529.19,521.95,528.3,25009362,523.8444190218928,518.6605727059629,486.71979999999996,486.3849999190347,0.46509738775765275,534.8800824072126,513.0979175927872,523.9889999999999,76.77664974619285,77.64494097849949,75.04006728157955,8.864483876604488,-2328273140,519.1675,519.425,5.58700739028788,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.090016713376219,52.369567146265716,hold
2025-02-13,Hold,100,Low,0.0,0.0,Uptrend,0.1422284664542125,535.9,,,,60.42689394364646,3.161394967879801,2.267793895232216,524.9490000000001,522.121,"Signal: Hold | Confidence: 100 | Price: 535.9 | RSI: 60.42689394364646 | MACD: 3.161394967879801 | MACD Signal: 2.267793895232216 | SMA20: 524.9490000000001 | SMA50: 522.121 | Trend: Uptrend | Volatility: 14.22% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'Stoch > 80', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'Stoch > 80', 'OBV < 0'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0""], ""mtf_used"": true}",529.98,536.22,529.19,535.9,28714799,524.9925695912364,519.3366286782781,487.2443,486.87768648700455,0.8936010726475847,536.4675830726135,513.4304169273867,524.9490000000001,98.77253548139605,83.67149941878462,128.9746076066189,8.560909726840425,-2299558341,520.7975,519.425,5.9089084395979485,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.077872662420779,58.244224850306374,hold
2025-02-14,Hold,100,Low,0.0,0.0,Uptrend,0.1406893217858774,538.15,,,,61.88928861445112,3.8156058146539635,2.577356279116566,526.2025000000001,522.5782,"Signal: Hold | Confidence: 100 | Price: 538.15 | RSI: 61.88928861445112 | MACD: 3.8156058146539635 | MACD Signal: 2.577356279116566 | SMA20: 526.2025000000001 | SMA50: 522.5782 | Trend: Uptrend | Volatility: 14.07% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'Close > BB Upper', 'Stoch > 80', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'Close > BB Upper', 'Stoch > 80'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""Close > BB Upper"", ""Stoch > 80"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""Close > BB Upper"", ""Stoch > 80""], ""mtf_used"": true}",536.005,538.84,535.67,538.15,17862572,526.2456582015948,520.0744079457966,487.7713,487.38785876076577,1.2382495355373977,537.7381558114698,514.6668441885304,526.2025000000001,97.5170924793089,91.02209256896593,110.50709229999487,8.589575847427584,-2281695769,523.9025,519.425,5.917666569836597,20.06,218.49372000000002,279.79,341.08628000000004,539.52,7.727310329390728,69.53760677536438,hold
2025-02-18,Hold,100,Low,0.0,0.0,Uptrend,0.1269064479728571,539.37,,,,62.694299316651254,4.382003420364185,2.9382857073660897,527.084,523.0282,"Signal: Hold | Confidence: 100 | Price: 539.37 | RSI: 62.694299316651254 | MACD: 4.382003420364185 | MACD Signal: 2.9382857073660897 | SMA20: 527.084 | SMA50: 523.0282 | Trend: Uptrend | Volatility: 12.69% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'Stoch > 80', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'Stoch > 80', 'OBV < 0'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0""], ""mtf_used"": true}",539.73,540.0,536.04,539.37,20565028,527.4955955157286,520.8310978302751,488.34520000000003,487.9050939969771,1.4437177129980956,539.7590548717034,514.4089451282965,527.084,97.8238341968912,98.0378207191987,97.39586115227618,8.754513841263309,-2261130741,525.0799999999999,519.85,6.5021659549295805,20.06,218.49372000000002,279.79,341.08628000000004,539.52,7.4582167344342505,68.55417852675495,hold
2025-02-19,Hold,100,Low,0.0,0.0,Uptrend,0.11921301185732108,539.52,,,,62.79834712732452,4.787790679306795,3.3081867017542312,527.8199999999999,523.3534000000001,"Signal: Hold | Confidence: 100 | Price: 539.52 | RSI: 62.79834712732452 | MACD: 4.787790679306795 | MACD Signal: 3.3081867017542312 | SMA20: 527.8199999999999 | SMA50: 523.3534000000001 | Trend: Uptrend | Volatility: 11.92% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'Stoch > 80', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'Stoch > 80', 'OBV < 0'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0""], ""mtf_used"": true}",538.57,540.81,536.46,539.52,19666861,528.6407768951831,521.5639959545781,488.93519999999995,488.418675151236,1.4796039775525638,541.5450763203958,514.0949236796041,527.8199999999999,95.66532258064528,97.00208308561513,92.99180157070558,9.007870049518537,-2241463880,525.8175,520.255,7.040815592721345,20.06,218.49372000000002,279.79,341.08628000000004,539.52,7.236201253403226,68.00643321011353,hold
2025-02-20,Sell,100,Low,-0.05,1.0,Uptrend,0.12381233721782942,537.23,537.23,,532.64,60.044984648654214,4.86847539011012,3.6202444394254094,528.106,523.6618,"Signal: Sell | Confidence: 100 | Price: 537.23 | RSI: 60.044984648654214 | MACD: 4.86847539011012 | MACD Signal: 3.6202444394254094 | SMA20: 528.106 | SMA50: 523.6618 | Trend: Uptrend | Volatility: 12.38% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'Stoch > 80', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'Stoch > 80', 'OBV < 0'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0""], ""mtf_used"": true}",538.73,539.1,532.46,537.23,26550753,529.4587981432609,522.1783490543986,489.48685000000006,488.9043599756019,1.248230950684711,542.3551029893355,513.8568970106645,528.106,87.97043010752711,93.8198622950212,76.2715657325389,8.623393583719729,-2268014633,526.29,520.255,7.309635601845044,20.06,218.49372000000002,279.79,341.08628000000004,539.52,7.2236154495887055,60.38191909693329,sell
2025-02-21,Hold,100,Low,0.0,0.0,Uptrend,0.16619000939822232,526.08,,,,48.82102412559105,3.9867500166357104,3.6935455548674696,527.778,523.6537999999999,"Signal: Hold | Confidence: 100 | Price: 526.08 | RSI: 48.82102412559105 | MACD: 3.9867500166357104 | MACD Signal: 3.6935455548674696 | SMA20: 527.778 | SMA50: 523.6537999999999 | Trend: Uptrend | Volatility: 16.62% | Risk: Low. Reason: {'buy_reasons': ['SMA20 > SMA50', 'MACD > Signal'], 'sell_reasons': ['Close < EMA20', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['Close < EMA20', 'OBV < 0', 'High Volatility'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""MACD > Signal""], ""sell_reasons"": [""Close < EMA20"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""Close < EMA20"", ""OBV < 0"", ""High Volatility""], ""mtf_used"": false}",538.38,538.4,525.71,526.08,47093750,529.1370078439027,522.331354973834,489.9398499999999,489.27426684151635,0.2932044617682408,541.8959355431555,513.6600644568446,527.778,50.504032258064726,78.04659498207904,-4.581093189963923,8.659783602890249,-2315108383,528.4300000000001,520.255,7.242348121705504,20.06,218.49372000000002,279.79,341.08628000000004,539.52,7.614071488903794,48.30458495110671,hold
2025-02-24,Hold,100,Low,0.0,0.0,Uptrend,0.1645968887099431,519.87,,,,43.89918651062157,2.7551218748351403,3.505860818861004,527.29,523.6036,"Signal: Hold | Confidence: 100 | Price: 519.87 | RSI: 43.89918651062157 | MACD: 2.7551218748351403 | MACD Signal: 3.505860818861004 | SMA20: 527.29 | SMA50: 523.6036 | Trend: Uptrend | Volatility: 16.46% | Risk: Low. Reason: {'buy_reasons': ['SMA20 > SMA50', 'RSI < 45'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'RSI < 45'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""RSI < 45""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""RSI < 45""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",527.88,529.069,519.53,519.87,39268392,528.2544356682929,522.2348312493699,490.33795,489.5787019973222,-0.7507389440258638,541.7877529293573,512.7922470706426,527.29,7.26306465899022,48.579175674860686,-75.36915737275072,9.396177332331563,-2354376775,527.825,520.255,7.43719032969992,20.06,218.49372000000002,279.79,341.08628000000004,539.52,7.751566382553522,48.4148176157265,hold
2025-02-25,Hold,100,Low,0.0,0.0,Uptrend,0.15806092545430878,513.32,,,,39.388671690946595,1.2362665286970014,3.0519419608282035,527.2455,523.4580000000001,"Signal: Hold | Confidence: 100 | Price: 513.32 | RSI: 39.388671690946595 | MACD: 1.2362665286970014 | MACD Signal: 3.0519419608282035 | SMA20: 527.2455 | SMA50: 523.4580000000001 | Trend: Uptrend | Volatility: 15.81% | Risk: Low. Reason: {'buy_reasons': ['SMA20 > SMA50', 'RSI < 45'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'RSI < 45'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""RSI < 45""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""RSI < 45""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",519.24,519.32,509.44,513.32,48940025,526.8321084617888,521.8852300239045,490.70295,489.81493381824436,-1.815675432131202,541.9080993262004,512.5829006737996,527.2455,12.368504941026647,23.378533952693868,-9.651553082307792,11.005459773118556,-2403316800,525.125,520.255,7.521754746989975,20.06,218.49372000000002,279.79,341.08628000000004,539.52,7.942883069513985,38.94721983868126,hold
2025-02-26,Hold,100,Low,0.0,0.0,Uptrend,0.16040922163158064,514.56,,,,40.6322841099802,0.13110901786285467,2.467775372235134,526.883,523.1507999999999,"Signal: Hold | Confidence: 100 | Price: 514.56 | RSI: 40.6322841099802 | MACD: 0.13110901786285467 | MACD Signal: 2.467775372235134 | SMA20: 526.883 | SMA50: 523.1507999999999 | Trend: Uptrend | Volatility: 16.04% | Risk: Low. Reason: {'buy_reasons': ['SMA20 > SMA50', 'RSI < 45', 'Stoch < 20'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'RSI < 45', 'Stoch < 20'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""RSI < 45"", ""Stoch < 20""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""RSI < 45"", ""Stoch < 20""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",515.53,519.66,511.37,514.56,34457618,525.6633362273327,521.5979661013984,491.07545,490.06115338224197,-2.336666354372279,542.398851378532,511.36714862146806,526.883,16.321326107746113,11.984298569254326,24.995381184729684,12.445429416603663,-2368859182,525.125,520.255,7.9594638142722,20.06,218.49372000000002,279.79,341.08628000000004,539.52,7.967677135977269,40.88856288614492,hold
2025-02-27,Hold,100,Medium,0.0,0.0,Uptrend,0.20261152234231294,500.27,,,,32.38561416692568,-1.8761922686068147,1.5989818440667443,525.855,522.6261999999999,"Signal: Hold | Confidence: 100 | Price: 500.27 | RSI: 32.38561416692568 | MACD: -1.8761922686068147 | MACD Signal: 1.5989818440667443 | SMA20: 525.855 | SMA50: 522.6261999999999 | Trend: Uptrend | Volatility: 20.26% | Risk: Medium. Reason: {'buy_reasons': ['SMA20 > SMA50', 'RSI < 45', 'Close < BB Lower', 'Stoch < 20'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'RSI < 45', 'Close < BB Lower'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""RSI < 45"", ""Close < BB Lower"", ""Stoch < 20""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""RSI < 45"", ""Close < BB Lower""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",518.13,519.0699,500.05,500.27,52447966,523.2449232533011,520.7615752738925,491.3717,490.1627339456028,-3.475174112673559,545.1121311466868,506.59786885331323,525.855,0.5397448478900166,9.743191965554258,-17.867149387438467,14.62527321915286,-2421307148,520.43,520.255,9.87869983988271,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.757121626264603,33.38906486098175,hold
2025-02-28,Hold,100,Medium,0.0,0.0,Uptrend,0.20653288064631167,508.17,,,,39.6748998880999,-2.797283678021927,0.7197287396490102,525.111,522.179,"Signal: Hold | Confidence: 100 | Price: 508.17 | RSI: 39.6748998880999 | MACD: -2.797283678021927 | MACD Signal: 0.7197287396490102 | SMA20: 525.111 | SMA50: 522.179 | Trend: Uptrend | Volatility: 20.65% | Risk: Medium. Reason: {'buy_reasons': ['SMA20 > SMA50', 'RSI < 45'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'RSI < 45'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""RSI < 45""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""RSI < 45""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",500.13,508.78,496.93,508.17,47654043,521.8092162767962,520.2677880082497,491.70225,490.34191072226344,-3.517012417670937,545.8378231043905,504.38417689560947,525.111,25.615314494074806,14.158795149903645,48.52835318241712,16.846645154109957,-2373653105,518.87,518.87,10.632635906301541,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.978041510102843,32.17994889861821,hold
2025-03-03,Buy,100,Medium,-0.018,1.0,Uptrend,0.21456423677190706,497.05,497.05,497.05,,34.10192440015804,-4.374124142059145,-0.29904183669262085,523.8489999999999,521.3566000000001,"Signal: Buy | Confidence: 100 | Price: 497.05 | RSI: 34.10192440015804 | MACD: -4.374124142059145 | MACD Signal: -0.29904183669262085 | SMA20: 523.8489999999999 | SMA50: 521.3566000000001 | Trend: Uptrend | Volatility: 21.46% | Risk: Medium. Reason: {'buy_reasons': ['SMA20 > SMA50', 'RSI < 45', 'Close < BB Lower', 'Stoch < 20'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'RSI < 45', 'Close < BB Lower'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""RSI < 45"", ""Close < BB Lower"", ""Stoch < 20""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""RSI < 45"", ""Close < BB Lower""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",511.52,513.04,493.58,497.05,44587204,519.4511956790061,519.3572865177301,491.9721,490.4086578792558,-4.075082305366524,547.9139736339082,499.78402636609167,523.8489999999999,7.347025195850159,11.167361512604993,-0.2936474376595086,18.217630368972888,-2418240309,517.1949999999999,517.1949999999999,12.345070995944944,20.06,218.49372000000002,279.79,341.08628000000004,539.52,9.726752830809781,26.20612716455372,buy
2025-03-04,Hold,100,Medium,0.0,0.0,Uptrend,0.2091728680688888,495.55,,,,33.41998051297415,-5.679351011124709,-1.3751036715790386,522.721,520.5516,"Signal: Hold | Confidence: 100 | Price: 495.55 | RSI: 33.41998051297415 | MACD: -5.679351011124709 | MACD Signal: -1.3751036715790386 | SMA20: 522.721 | SMA50: 520.5516 | Trend: Uptrend | Volatility: 20.92% | Risk: Medium. Reason: {'buy_reasons': ['SMA20 > SMA50', 'RSI < 45', 'Close < BB Lower', 'Stoch < 20'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'RSI < 45', 'Close < BB Lower'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""RSI < 45"", ""Close < BB Lower"", ""Stoch < 20""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""RSI < 45"", ""Close < BB Lower""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",494.18,503.74,487.735,495.55,67875402,517.1748913286247,518.4236674386035,492.22020000000003,490.45981551229806,-4.30424733954567,549.6953002875089,495.7466997124911,522.721,14.724446537918055,15.895595409281006,12.382148795192155,19.89917883106386,-2486115711,513.845,514.2725,13.837524078814244,20.06,218.49372000000002,279.79,341.08628000000004,539.52,10.17519905718051,23.92249961793958,hold
2025-03-05,Hold,100,Medium,0.0,0.0,Uptrend,0.23243408970333193,502.01,,,,39.0709159475901,-6.121915070807177,-2.324465951424666,521.5980000000001,520.2624000000001,"Signal: Hold | Confidence: 100 | Price: 502.01 | RSI: 39.0709159475901 | MACD: -6.121915070807177 | MACD Signal: -2.324465951424666 | SMA20: 521.5980000000001 | SMA50: 520.2624000000001 | Trend: Uptrend | Volatility: 23.24% | Risk: Medium. Reason: {'buy_reasons': ['SMA20 > SMA50', 'RSI < 45'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'RSI < 45'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""RSI < 45""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""RSI < 45""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",496.2,503.63,491.26,502.01,46323725,515.7306159639937,517.7799942057171,492.46574999999996,490.5747427211309,-3.7974491193825104,550.018866700379,493.1771332996212,521.5980000000001,26.895902025435696,16.322457919734635,48.04279023683781,21.460616688719764,-2439791986,513.6700000000001,514.2725,14.579596991043292,20.06,218.49372000000002,279.79,341.08628000000004,539.52,10.331970553096188,31.355283046989456,hold
